timestamp_1,timestamp_2,timestamp_3,TA_1_1_1,RH_1_1_1,PA_1_1_1,WD_1_1_1,P_1_1_1,SWin_1_1_1,SWout_1_1_1,LWin_1_1_1,LWout_1_1_1,SWdif_1_
yyyy-mm-dd,HH,MM,C,%,kPa,degrees,mm,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2
2024-12-11,09,10,3.41 ,90.24 ,103.24 ,64 ,0.00 ,21.59 ,0.54 ,325.11 ,331.43 ,21.80 
2024-12-11,09,20,3.42 ,89.97 ,103.24 ,69 ,0.00 ,15.76 ,0.00 ,325.34 ,331.47 ,15.87 
2024-12-11,09,30,3.45 ,90.13 ,103.24 ,64 ,0.00 ,14.82 ,0.00 ,325.51 ,332.09 ,15.03 
2024-12-11,09,40,3.47 ,90.16 ,103.25 ,49 ,0.00 ,13.31 ,0.00 ,325.59 ,331.84 ,13.59 
2024-12-11,09,50,3.51 ,90.04 ,103.25 ,56 ,0.00 ,22.38 ,0.30 ,325.56 ,332.55 ,22.67 
2024-12-11,10,00,3.54 ,90.28 ,103.24 ,61 ,0.00 ,25.15 ,0.97 ,325.69 ,332.87 ,25.53 
2024-12-11,10,10,3.53 ,90.18 ,103.24 ,61 ,0.00 ,34.78 ,3.85 ,326.27 ,333.75 ,35.11 
2024-12-11,10,20,3.58 ,90.13 ,103.25 ,58 ,0.00 ,29.26 ,2.19 ,326.29 ,333.99 ,29.39 
2024-12-11,10,30,3.61 ,90.11 ,103.25 ,56 ,0.00 ,26.50 ,1.03 ,326.23 ,333.72 ,26.81 
2024-12-11,10,40,3.59 ,90.25 ,103.25 ,44 ,0.00 ,19.97 ,0.31 ,326.50 ,333.54 ,20.04 
2024-12-11,10,50,3.60 ,90.35 ,103.24 ,58 ,0.00 ,12.81 ,0.00 ,326.21 ,332.95 ,12.95 
2024-12-11,11,00,3.51 ,90.11 ,103.24 ,50 ,0.00 ,10.45 ,0.00 ,325.81 ,332.11 ,10.65 
2024-12-11,11,10,3.48 ,90.32 ,103.23 ,41 ,0.00 ,12.71 ,0.00 ,325.82 ,332.14 ,13.07 
2024-12-11,11,20,3.52 ,90.10 ,103.22 ,36 ,0.00 ,23.64 ,0.63 ,326.03 ,332.79 ,24.04 
2024-12-11,11,30,3.55 ,90.27 ,103.22 ,27 ,0.00 ,17.15 ,0.23 ,326.39 ,332.96 ,17.27 
2024-12-11,11,40,3.53 ,90.75 ,103.21 ,20 ,0.00 ,12.64 ,0.00 ,326.24 ,332.24 ,13.02 
2024-12-11,11,50,3.55 ,90.53 ,103.20 ,18 ,0.00 ,35.99 ,3.27 ,326.57 ,333.30 ,36.56 
2024-12-11,12,00,3.63 ,90.63 ,103.20 ,53 ,0.00 ,36.77 ,4.05 ,327.05 ,334.52 ,36.92 
2024-12-11,12,10,3.65 ,90.96 ,103.20 ,70 ,0.00 ,29.67 ,2.03 ,327.03 ,333.78 ,29.79 
2024-12-11,12,20,3.68 ,91.29 ,103.19 ,62 ,0.00 ,23.16 ,0.37 ,327.02 ,333.91 ,23.30 
2024-12-11,12,30,3.64 ,90.75 ,103.18 ,70 ,0.00 ,19.41 ,0.07 ,326.72 ,333.82 ,19.48 
2024-12-11,12,40,3.60 ,90.62 ,103.18 ,59 ,0.00 ,16.10 ,0.02 ,327.06 ,334.03 ,16.04 
2024-12-11,12,50,3.67 ,90.64 ,103.19 ,47 ,0.00 ,13.25 ,0.00 ,326.99 ,333.41 ,13.47 
2024-12-11,13,00,3.70 ,90.83 ,103.18 ,40 ,0.00 ,14.24 ,0.00 ,326.81 ,333.95 ,14.33 
2024-12-11,13,10,3.65 ,90.43 ,103.18 ,35 ,0.00 ,13.05 ,0.00 ,326.38 ,333.17 ,13.28 
2024-12-11,13,20,3.63 ,90.18 ,103.18 ,31 ,0.00 ,16.70 ,0.00 ,326.54 ,333.27 ,16.96 
2024-12-11,13,30,3.63 ,90.17 ,103.17 ,22 ,0.00 ,15.46 ,0.00 ,326.70 ,333.18 ,15.72 
2024-12-11,13,40,3.59 ,89.59 ,103.17 ,19 ,0.00 ,15.40 ,0.00 ,326.21 ,332.52 ,15.77 
2024-12-11,13,50,3.56 ,89.58 ,103.17 ,15 ,0.00 ,15.54 ,0.00 ,325.97 ,332.56 ,15.84 
2024-12-11,14,00,3.52 ,89.65 ,103.18 ,16 ,0.00 ,14.02 ,0.00 ,325.35 ,332.20 ,14.34 
2024-12-11,14,10,3.46 ,88.90 ,103.17 ,13 ,0.00 ,12.44 ,0.00 ,325.17 ,331.98 ,12.71 
2024-12-11,14,20,3.48 ,89.28 ,103.18 ,30 ,0.00 ,10.33 ,0.00 ,325.09 ,331.93 ,10.66 
2024-12-11,14,30,3.47 ,89.30 ,103.19 ,13 ,0.00 ,7.66 ,0.00 ,325.21 ,331.63 ,7.90 
2024-12-11,14,40,3.43 ,88.84 ,103.19 ,15 ,0.00 ,6.35 ,0.00 ,324.86 ,331.21 ,6.70 
2024-12-11,14,50,3.41 ,88.84 ,103.19 ,13 ,0.00 ,4.48 ,0.00 ,324.76 ,330.91 ,4.71 
2024-12-11,15,00,3.35 ,87.72 ,103.19 ,16 ,0.00 ,2.38 ,0.00 ,323.87 ,330.42 ,2.86 
2024-12-11,15,10,3.38 ,87.25 ,103.18 ,40 ,0.00 ,1.96 ,0.00 ,323.92 ,330.21 ,2.62 
2024-12-11,15,20,3.33 ,87.64 ,103.18 ,57 ,0.00 ,1.22 ,0.00 ,323.86 ,329.91 ,1.68 
2024-12-11,15,30,3.37 ,87.97 ,103.18 ,23 ,0.00 ,0.30 ,0.00 ,323.82 ,330.22 ,0.83 
2024-12-11,15,40,3.33 ,87.64 ,103.18 ,7 ,0.00 ,0.00 ,0.00 ,323.56 ,330.13 ,0.29 
2024-12-11,15,50,3.30 ,87.03 ,103.19 ,17 ,0.00 ,0.00 ,0.00 ,323.39 ,329.83 ,0.09 
2024-12-11,16,00,3.28 ,87.17 ,103.19 ,31 ,0.00 ,0.00 ,0.00 ,323.00 ,329.43 ,0.00 
2024-12-11,16,10,3.27 ,87.95 ,103.20 ,41 ,0.00 ,0.00 ,0.00 ,323.67 ,329.72 ,0.00 
2024-12-11,16,20,3.28 ,88.27 ,103.20 ,32 ,0.00 ,0.00 ,0.00 ,323.13 ,329.71 ,0.00 
2024-12-11,16,30,3.16 ,87.62 ,103.20 ,23 ,0.00 ,0.00 ,0.00 ,322.67 ,329.12 ,0.00 
2024-12-11,16,40,3.14 ,88.01 ,103.21 ,39 ,0.00 ,0.00 ,0.00 ,322.59 ,329.08 ,0.00 
2024-12-11,16,50,3.10 ,88.00 ,103.21 ,49 ,0.00 ,0.00 ,0.00 ,322.16 ,328.64 ,0.00 
2024-12-11,17,00,3.04 ,88.11 ,103.23 ,42 ,0.00 ,0.00 ,0.00 ,322.16 ,328.74 ,0.00 
2024-12-11,17,10,2.96 ,87.80 ,103.23 ,65 ,0.00 ,0.00 ,0.00 ,322.07 ,328.61 ,0.00 
2024-12-11,17,20,2.93 ,87.84 ,103.24 ,66 ,0.00 ,0.00 ,0.00 ,321.97 ,328.43 ,0.00 
2024-12-11,17,30,2.90 ,87.62 ,103.25 ,65 ,0.00 ,0.00 ,0.00 ,321.76 ,328.11 ,0.00 
2024-12-11,17,40,2.85 ,87.95 ,103.25 ,49 ,0.00 ,0.00 ,0.00 ,321.21 ,327.89 ,0.00 
2024-12-11,17,50,2.76 ,87.75 ,103.25 ,14 ,0.00 ,0.00 ,0.00 ,321.31 ,327.83 ,0.00 
2024-12-11,18,00,2.74 ,87.75 ,103.26 ,16 ,0.00 ,0.00 ,0.00 ,320.58 ,327.26 ,0.00 
2024-12-11,18,10,2.66 ,88.24 ,103.26 ,16 ,0.00 ,0.00 ,0.00 ,320.55 ,327.49 ,0.00 
2024-12-11,18,20,2.59 ,87.72 ,103.26 ,22 ,0.00 ,0.00 ,0.00 ,319.13 ,326.64 ,0.00 
2024-12-11,18,30,2.55 ,87.03 ,103.25 ,38 ,0.00 ,0.00 ,0.00 ,317.55 ,326.05 ,0.00 
2024-12-11,18,40,2.52 ,86.91 ,103.24 ,120 ,0.00 ,0.00 ,0.00 ,316.14 ,325.64 ,0.00 
2024-12-11,18,50,2.53 ,87.66 ,103.25 ,48 ,0.00 ,0.00 ,0.00 ,316.53 ,325.93 ,0.00 
2024-12-11,19,00,2.54 ,89.05 ,103.26 ,35 ,0.00 ,0.00 ,0.00 ,315.25 ,325.74 ,0.00 
2024-12-11,19,10,2.50 ,89.26 ,103.27 ,30 ,0.00 ,0.00 ,0.00 ,315.66 ,325.58 ,0.00 
2024-12-11,19,20,2.47 ,88.75 ,103.28 ,23 ,0.00 ,0.00 ,0.00 ,315.51 ,325.67 ,0.00 
2024-12-11,19,30,2.49 ,89.03 ,103.28 ,354 ,0.00 ,0.00 ,0.00 ,315.59 ,325.60 ,0.00 
2024-12-11,19,40,2.50 ,89.04 ,103.28 ,309 ,0.00 ,0.00 ,0.00 ,313.68 ,325.62 ,0.00 
2024-12-11,19,50,2.49 ,90.31 ,103.27 ,214 ,0.00 ,0.00 ,0.00 ,316.11 ,325.74 ,0.00 
2024-12-11,20,00,2.45 ,91.66 ,103.26 ,214 ,0.00 ,0.00 ,0.00 ,313.40 ,325.56 ,0.00 
2024-12-11,20,10,2.36 ,91.65 ,103.26 ,207 ,0.00 ,0.00 ,0.00 ,311.29 ,324.75 ,0.00 
2024-12-11,20,20,2.33 ,91.43 ,103.26 ,209 ,0.00 ,0.00 ,0.00 ,313.65 ,325.19 ,0.00 
2024-12-11,20,30,2.37 ,91.72 ,103.26 ,218 ,0.00 ,0.00 ,0.00 ,319.79 ,326.43 ,0.00 
2024-12-11,20,40,2.44 ,91.65 ,103.26 ,218 ,0.00 ,0.00 ,0.00 ,322.02 ,327.43 ,0.00 
2024-12-11,20,50,2.51 ,90.94 ,103.26 ,218 ,0.00 ,0.00 ,0.00 ,322.35 ,327.79 ,0.00 
2024-12-11,21,00,2.57 ,90.32 ,103.27 ,230 ,0.00 ,0.00 ,0.00 ,322.90 ,328.02 ,0.00 
2024-12-11,21,10,2.62 ,89.88 ,103.28 ,292 ,0.00 ,0.00 ,0.00 ,323.24 ,328.47 ,0.00 
2024-12-11,21,20,2.70 ,90.27 ,103.28 ,348 ,0.00 ,0.00 ,0.00 ,323.62 ,328.75 ,0.00 
2024-12-11,21,30,2.75 ,90.85 ,103.28 ,353 ,0.00 ,0.00 ,0.00 ,323.12 ,328.47 ,0.00 
2024-12-11,21,40,2.75 ,91.12 ,103.28 ,352 ,0.00 ,0.00 ,0.00 ,323.12 ,328.56 ,0.00 
2024-12-11,21,50,2.72 ,90.76 ,103.28 ,4 ,0.00 ,0.00 ,0.00 ,322.74 ,328.47 ,0.00 
2024-12-11,22,00,2.73 ,90.69 ,103.27 ,56 ,0.00 ,0.00 ,0.00 ,321.81 ,327.99 ,0.00 
2024-12-11,22,10,2.71 ,90.50 ,103.27 ,112 ,0.00 ,0.00 ,0.00 ,323.11 ,328.49 ,0.00 
2024-12-11,22,20,2.70 ,89.48 ,103.28 ,131 ,0.00 ,0.00 ,0.00 ,323.11 ,328.67 ,0.00 
2024-12-11,22,30,2.72 ,89.42 ,103.28 ,61 ,0.00 ,0.00 ,0.00 ,322.93 ,328.71 ,0.00 
2024-12-11,22,40,2.79 ,90.13 ,103.28 ,356 ,0.00 ,0.00 ,0.00 ,323.01 ,328.75 ,0.00 
2024-12-11,22,50,2.80 ,90.63 ,103.27 ,314 ,0.00 ,0.00 ,0.00 ,322.70 ,329.01 ,0.00 
2024-12-11,23,00,2.81 ,90.06 ,103.26 ,231 ,0.00 ,0.00 ,0.00 ,322.08 ,328.65 ,0.00 
2024-12-11,23,10,2.84 ,90.16 ,103.25 ,206 ,0.00 ,0.00 ,0.00 ,322.08 ,328.53 ,0.00 
2024-12-11,23,20,2.81 ,90.25 ,103.25 ,297 ,0.00 ,0.00 ,0.00 ,322.92 ,328.71 ,0.00 
2024-12-11,23,30,2.85 ,90.51 ,103.25 ,298 ,0.00 ,0.00 ,0.00 ,323.11 ,328.92 ,0.00 
2024-12-11,23,40,2.85 ,90.77 ,103.26 ,287 ,0.00 ,0.00 ,0.00 ,323.14 ,328.70 ,0.00 
2024-12-11,23,50,2.86 ,90.69 ,103.24 ,240 ,0.00 ,0.00 ,0.00 ,322.12 ,328.76 ,0.00 
2024-12-12,00,00,2.87 ,91.19 ,103.25 ,215 ,0.00 ,0.00 ,0.00 ,323.13 ,328.80 ,0.00 
2024-12-12,00,10,2.86 ,90.69 ,103.26 ,190 ,0.00 ,0.00 ,0.00 ,323.52 ,329.08 ,0.00 
2024-12-12,00,20,2.94 ,91.79 ,103.24 ,176 ,0.00 ,0.00 ,0.00 ,323.54 ,329.18 ,0.00 
2024-12-12,00,30,2.89 ,91.96 ,103.24 ,159 ,0.00 ,0.00 ,0.00 ,323.97 ,329.35 ,0.00 
2024-12-12,00,40,2.80 ,91.87 ,103.23 ,117 ,0.00 ,0.00 ,0.00 ,323.11 ,328.72 ,0.00 
2024-12-12,00,50,2.84 ,91.89 ,103.23 ,200 ,0.00 ,0.00 ,0.00 ,323.19 ,328.67 ,0.00 
2024-12-12,01,00,2.84 ,93.09 ,103.22 ,200 ,0.00 ,0.00 ,0.00 ,323.79 ,328.38 ,0.00 
2024-12-12,01,10,2.80 ,96.44 ,103.22 ,180 ,0.03 ,0.00 ,0.00 ,322.18 ,327.83 ,0.00 
2024-12-12,01,20,2.69 ,97.28 ,103.21 ,183 ,0.00 ,0.00 ,0.00 ,319.05 ,326.66 ,0.00 
2024-12-12,01,30,2.66 ,98.08 ,103.22 ,189 ,0.00 ,0.00 ,0.00 ,323.28 ,327.45 ,0.00 
2024-12-12,01,40,2.66 ,96.94 ,103.23 ,240 ,0.00 ,0.00 ,0.00 ,324.95 ,328.10 ,0.00 
2024-12-12,01,50,2.66 ,96.56 ,103.23 ,236 ,0.00 ,0.00 ,0.00 ,325.76 ,328.75 ,0.00 
2024-12-12,02,00,2.69 ,97.86 ,103.23 ,220 ,0.00 ,0.00 ,0.00 ,325.78 ,328.83 ,0.00 
2024-12-12,02,10,2.74 ,97.67 ,103.23 ,211 ,0.00 ,0.00 ,0.00 ,325.96 ,328.96 ,0.00 
2024-12-12,02,20,2.74 ,97.37 ,103.22 ,203 ,0.00 ,0.00 ,0.00 ,325.69 ,328.97 ,0.00 
2024-12-12,02,30,2.73 ,97.52 ,103.22 ,198 ,0.00 ,0.00 ,0.00 ,326.26 ,329.04 ,0.00 
2024-12-12,02,40,2.72 ,97.54 ,103.22 ,198 ,0.00 ,0.00 ,0.00 ,325.93 ,328.94 ,0.00 
2024-12-12,02,50,2.68 ,97.31 ,103.22 ,204 ,0.00 ,0.00 ,0.00 ,326.22 ,329.15 ,0.00 
2024-12-12,03,00,2.66 ,97.05 ,103.22 ,192 ,0.00 ,0.00 ,0.00 ,326.37 ,328.92 ,0.00 
2024-12-12,03,10,2.68 ,97.33 ,103.21 ,203 ,0.00 ,0.00 ,0.00 ,326.83 ,329.34 ,0.00 
2024-12-12,03,20,2.72 ,97.79 ,103.21 ,220 ,0.00 ,0.00 ,0.00 ,326.46 ,329.01 ,0.00 
2024-12-12,03,30,2.72 ,98.00 ,103.21 ,222 ,0.00 ,0.00 ,0.00 ,326.82 ,329.27 ,0.00 
2024-12-12,03,40,2.70 ,97.66 ,103.20 ,219 ,0.00 ,0.00 ,0.00 ,326.35 ,329.30 ,0.00 
2024-12-12,03,50,2.66 ,98.04 ,103.20 ,217 ,0.00 ,0.00 ,0.00 ,327.01 ,329.15 ,0.00 
2024-12-12,04,00,2.66 ,98.10 ,103.19 ,216 ,0.00 ,0.00 ,0.00 ,326.43 ,328.96 ,0.00 
2024-12-12,04,10,2.66 ,98.20 ,103.19 ,217 ,0.00 ,0.00 ,0.00 ,326.62 ,329.05 ,0.00 
2024-12-12,04,20,2.68 ,98.41 ,103.19 ,217 ,0.00 ,0.00 ,0.00 ,326.53 ,329.07 ,0.00 
2024-12-12,04,30,2.72 ,98.41 ,103.19 ,219 ,0.00 ,0.00 ,0.00 ,326.73 ,329.05 ,0.00 
2024-12-12,04,40,2.73 ,98.56 ,103.19 ,201 ,0.00 ,0.00 ,0.00 ,326.90 ,329.14 ,0.00 
2024-12-12,04,50,2.73 ,98.52 ,103.19 ,201 ,0.00 ,0.00 ,0.00 ,327.30 ,329.25 ,0.00 
2024-12-12,05,00,2.72 ,98.90 ,103.19 ,214 ,0.03 ,0.00 ,0.00 ,327.09 ,329.28 ,0.00 
2024-12-12,05,10,2.70 ,98.70 ,103.20 ,229 ,0.00 ,0.00 ,0.00 ,326.93 ,329.02 ,0.00 
2024-12-12,05,20,2.71 ,98.96 ,103.20 ,233 ,0.00 ,0.00 ,0.00 ,327.07 ,329.44 ,0.00 
2024-12-12,05,30,2.73 ,98.74 ,103.21 ,220 ,0.00 ,0.00 ,0.00 ,327.28 ,329.56 ,0.00 
2024-12-12,05,40,2.72 ,98.38 ,103.19 ,209 ,0.03 ,0.00 ,0.00 ,327.67 ,329.59 ,0.00 
2024-12-12,05,50,2.62 ,98.78 ,103.18 ,215 ,0.00 ,0.00 ,0.00 ,326.68 ,328.91 ,0.00 
2024-12-12,06,00,2.58 ,99.22 ,103.19 ,214 ,0.00 ,0.00 ,0.00 ,326.79 ,328.65 ,0.00 
2024-12-12,06,10,2.58 ,98.99 ,103.19 ,212 ,0.00 ,0.00 ,0.00 ,326.91 ,328.66 ,0.00 
2024-12-12,06,20,2.57 ,98.78 ,103.18 ,215 ,0.03 ,0.00 ,0.00 ,327.15 ,329.08 ,0.00 
2024-12-12,06,30,2.58 ,98.97 ,103.17 ,208 ,0.00 ,0.00 ,0.00 ,326.84 ,328.71 ,0.00 
2024-12-12,06,40,2.60 ,99.02 ,103.17 ,212 ,0.00 ,0.00 ,0.00 ,327.03 ,328.60 ,0.00 
2024-12-12,06,50,2.61 ,98.90 ,103.17 ,215 ,0.00 ,0.00 ,0.00 ,327.04 ,329.06 ,0.00 
2024-12-12,07,00,2.61 ,99.01 ,103.18 ,218 ,0.03 ,0.00 ,0.00 ,327.13 ,329.12 ,0.00 
2024-12-12,07,10,2.62 ,99.08 ,103.18 ,220 ,0.00 ,0.00 ,0.00 ,327.21 ,329.07 ,0.00 
2024-12-12,07,20,2.64 ,98.76 ,103.18 ,215 ,0.00 ,0.00 ,0.00 ,327.12 ,329.33 ,0.20 
2024-12-12,07,30,2.66 ,99.06 ,103.18 ,215 ,0.00 ,0.14 ,0.00 ,326.99 ,329.18 ,0.52 
2024-12-12,07,40,2.66 ,99.15 ,103.19 ,212 ,0.00 ,0.77 ,0.00 ,327.35 ,329.12 ,1.26 
2024-12-12,07,50,2.67 ,98.97 ,103.20 ,204 ,0.00 ,1.54 ,0.00 ,327.63 ,329.57 ,2.08 
2024-12-12,08,00,2.70 ,98.87 ,103.21 ,209 ,0.03 ,2.86 ,0.00 ,327.55 ,329.50 ,3.21 
2024-12-12,08,10,2.72 ,99.06 ,103.21 ,197 ,0.03 ,5.79 ,0.00 ,327.85 ,330.01 ,6.25 
2024-12-12,08,20,2.77 ,99.18 ,103.22 ,200 ,0.02 ,8.48 ,0.00 ,327.84 ,330.38 ,9.04 
2024-12-12,08,30,2.80 ,98.75 ,103.22 ,209 ,0.00 ,13.77 ,0.00 ,328.34 ,331.49 ,14.26 
2024-12-12,08,40,2.85 ,99.11 ,103.22 ,217 ,0.03 ,20.41 ,0.00 ,328.63 ,331.87 ,20.85 
2024-12-12,08,50,2.89 ,99.00 ,103.22 ,228 ,0.00 ,20.59 ,0.00 ,328.94 ,332.14 ,21.06 
2024-12-12,09,00,2.97 ,98.95 ,103.23 ,241 ,0.00 ,25.56 ,0.15 ,329.36 ,332.91 ,26.10 
2024-12-12,09,10,2.96 ,98.77 ,103.23 ,222 ,0.00 ,23.87 ,0.03 ,329.78 ,333.09 ,24.24 
2024-12-12,09,20,2.97 ,98.87 ,103.24 ,217 ,0.00 ,29.87 ,1.22 ,330.24 ,333.30 ,30.55 
2024-12-12,09,30,3.03 ,98.72 ,103.24 ,205 ,0.03 ,37.60 ,3.50 ,330.22 ,333.94 ,38.32 
2024-12-12,09,40,3.01 ,98.88 ,103.24 ,216 ,0.00 ,30.04 ,1.17 ,330.36 ,333.94 ,30.55 
2024-12-12,09,50,3.04 ,98.91 ,103.24 ,213 ,0.00 ,38.22 ,3.19 ,330.57 ,334.35 ,38.92 
2024-12-12,10,00,3.09 ,98.79 ,103.23 ,219 ,0.00 ,39.78 ,3.57 ,330.73 ,334.79 ,40.29 
2024-12-12,10,10,3.12 ,98.92 ,103.23 ,216 ,0.00 ,42.53 ,4.35 ,330.98 ,335.10 ,43.28 
2024-12-12,10,20,3.19 ,99.00 ,103.22 ,245 ,0.00 ,41.71 ,3.95 ,331.43 ,335.77 ,42.27 
2024-12-12,10,30,3.22 ,98.89 ,103.21 ,264 ,0.00 ,44.76 ,4.27 ,331.64 ,336.18 ,45.74 
2024-12-12,10,40,3.21 ,99.01 ,103.21 ,219 ,0.00 ,43.30 ,3.97 ,331.75 ,336.44 ,43.80 
2024-12-12,10,50,3.29 ,98.80 ,103.20 ,272 ,0.03 ,48.44 ,5.02 ,332.48 ,337.48 ,48.70 
2024-12-12,11,00,3.39 ,98.24 ,103.20 ,276 ,0.00 ,58.68 ,6.87 ,332.97 ,338.11 ,58.94 
2024-12-12,11,10,3.39 ,98.89 ,103.19 ,261 ,0.00 ,57.73 ,6.91 ,333.15 ,338.32 ,57.95 
2024-12-12,11,20,3.38 ,98.96 ,103.19 ,227 ,0.00 ,44.52 ,3.87 ,332.98 ,337.65 ,44.97 
2024-12-12,11,30,3.44 ,98.81 ,103.18 ,257 ,0.00 ,46.85 ,4.53 ,333.24 ,337.84 ,47.72 
2024-12-12,11,40,3.47 ,98.93 ,103.17 ,217 ,0.03 ,56.28 ,6.77 ,333.45 ,338.26 ,57.51 
2024-12-12,11,50,3.51 ,98.63 ,103.16 ,244 ,0.00 ,63.82 ,8.77 ,333.81 ,339.43 ,64.67 
2024-12-12,12,00,3.53 ,98.72 ,103.16 ,238 ,0.00 ,55.17 ,6.79 ,333.82 ,339.32 ,55.40 
2024-12-12,12,10,3.55 ,98.63 ,103.15 ,217 ,0.00 ,60.24 ,8.19 ,334.51 ,339.78 ,61.13 
2024-12-12,12,20,3.66 ,98.40 ,103.15 ,274 ,0.00 ,77.24 ,12.81 ,335.06 ,341.35 ,77.81 
2024-12-12,12,30,3.72 ,98.69 ,103.15 ,236 ,0.00 ,66.38 ,10.04 ,335.32 ,341.61 ,66.97 
2024-12-12,12,40,3.77 ,98.45 ,103.15 ,278 ,0.00 ,55.91 ,7.05 ,335.30 ,340.88 ,55.79 
2024-12-12,12,50,3.80 ,98.55 ,103.14 ,259 ,0.00 ,51.22 ,5.16 ,335.21 ,340.52 ,51.20 
2024-12-12,13,00,3.88 ,98.74 ,103.14 ,232 ,0.00 ,35.59 ,1.19 ,335.22 ,339.65 ,35.68 
2024-12-12,13,10,3.90 ,98.04 ,103.15 ,229 ,0.00 ,31.90 ,0.53 ,334.96 ,338.84 ,32.14 
2024-12-12,13,20,3.94 ,98.36 ,103.15 ,298 ,0.00 ,35.92 ,1.39 ,334.93 ,339.14 ,36.11 
2024-12-12,13,30,3.90 ,97.78 ,103.13 ,355 ,0.00 ,34.94 ,1.30 ,334.58 ,338.86 ,35.02 
2024-12-12,13,40,3.95 ,97.67 ,103.12 ,355 ,0.00 ,30.35 ,0.22 ,334.44 ,339.07 ,30.69 
2024-12-12,13,50,3.99 ,97.86 ,103.12 ,350 ,0.00 ,24.62 ,0.00 ,334.32 ,338.58 ,25.07 
2024-12-12,14,00,3.98 ,98.10 ,103.12 ,328 ,0.00 ,17.87 ,0.00 ,334.44 ,338.19 ,18.14 
2024-12-12,14,10,4.01 ,97.63 ,103.12 ,198 ,0.00 ,13.22 ,0.00 ,333.81 ,337.01 ,13.18 
2024-12-12,14,20,4.00 ,97.41 ,103.12 ,174 ,0.00 ,12.06 ,0.00 ,334.02 ,337.02 ,12.23 
2024-12-12,14,30,4.04 ,97.67 ,103.12 ,173 ,0.00 ,8.27 ,0.00 ,334.02 ,336.48 ,8.42 
2024-12-12,14,40,4.03 ,97.31 ,103.11 ,205 ,0.00 ,6.97 ,0.00 ,333.92 ,336.54 ,6.78 
2024-12-12,14,50,4.04 ,97.39 ,103.11 ,175 ,0.00 ,5.72 ,0.00 ,333.28 ,335.85 ,5.83 
2024-12-12,15,00,3.88 ,95.09 ,103.11 ,91 ,0.00 ,4.46 ,0.00 ,333.35 ,335.82 ,4.61 
2024-12-12,15,10,3.96 ,95.52 ,103.10 ,38 ,0.00 ,2.01 ,0.00 ,333.23 ,335.62 ,2.51 
2024-12-12,15,20,3.94 ,94.35 ,103.10 ,26 ,0.00 ,0.79 ,0.00 ,333.01 ,335.27 ,1.42 
2024-12-12,15,30,3.83 ,91.69 ,103.10 ,33 ,0.00 ,0.12 ,0.00 ,332.53 ,334.68 ,0.72 
2024-12-12,15,40,4.01 ,92.87 ,103.10 ,36 ,0.00 ,0.00 ,0.00 ,332.71 ,334.83 ,0.26 
2024-12-12,15,50,4.05 ,93.78 ,103.09 ,26 ,0.00 ,0.00 ,0.00 ,332.77 ,334.66 ,0.00 
2024-12-12,16,00,3.97 ,92.42 ,103.09 ,32 ,0.00 ,0.00 ,0.00 ,332.57 ,334.24 ,0.00 
2024-12-12,16,10,4.04 ,92.92 ,103.10 ,38 ,0.00 ,0.00 ,0.00 ,332.56 ,334.44 ,0.00 
2024-12-12,16,20,4.03 ,93.98 ,103.10 ,43 ,0.00 ,0.00 ,0.00 ,332.28 ,333.98 ,0.00 
2024-12-12,16,30,3.96 ,94.36 ,103.10 ,42 ,0.00 ,0.00 ,0.00 ,332.04 ,333.72 ,0.00 
2024-12-12,16,40,3.90 ,94.38 ,103.09 ,45 ,0.00 ,0.00 ,0.00 ,331.68 ,333.71 ,0.00 
2024-12-12,16,50,3.83 ,94.02 ,103.09 ,38 ,0.00 ,0.00 ,0.00 ,331.23 ,333.24 ,0.00 
2024-12-12,17,00,3.83 ,94.17 ,103.10 ,33 ,0.00 ,0.00 ,0.00 ,331.19 ,333.27 ,0.00 
2024-12-12,17,10,3.83 ,94.28 ,103.10 ,44 ,0.00 ,0.00 ,0.00 ,331.33 ,333.10 ,0.00 
2024-12-12,17,20,3.83 ,94.45 ,103.10 ,46 ,0.00 ,0.00 ,0.00 ,331.07 ,333.05 ,0.00 
2024-12-12,17,30,3.75 ,93.55 ,103.09 ,56 ,0.00 ,0.00 ,0.00 ,330.76 ,332.77 ,0.00 
2024-12-12,17,40,3.75 ,93.13 ,103.10 ,73 ,0.00 ,0.00 ,0.00 ,330.74 ,332.78 ,0.00 
2024-12-12,17,50,3.74 ,93.38 ,103.10 ,64 ,0.00 ,0.00 ,0.00 ,330.63 ,332.35 ,0.00 
2024-12-12,18,00,3.71 ,93.22 ,103.10 ,75 ,0.00 ,0.00 ,0.00 ,330.23 ,332.06 ,0.00 
2024-12-12,18,10,3.68 ,93.47 ,103.10 ,82 ,0.00 ,0.00 ,0.00 ,330.13 ,332.07 ,0.00 
2024-12-12,18,20,3.67 ,93.54 ,103.10 ,78 ,0.00 ,0.00 ,0.00 ,329.89 ,331.99 ,0.00 
2024-12-12,18,30,3.60 ,93.23 ,103.11 ,100 ,0.00 ,0.00 ,0.00 ,329.85 ,331.99 ,0.00 
2024-12-12,18,40,3.51 ,92.85 ,103.12 ,90 ,0.00 ,0.00 ,0.00 ,329.41 ,331.30 ,0.00 
2024-12-12,18,50,3.51 ,92.07 ,103.12 ,93 ,0.00 ,0.00 ,0.00 ,328.74 ,331.01 ,0.00 
