2024/12/13 11:32:47: 921,"13-dec-24","11:20",   490,   608,  2.0, 0.0210,  .9363, 0.0210, 1.0204, 1.00, 10.671, 0.0210,  .8634, 0.0210, 1.4186, 1.00, 29.775
2024/12/13 11:37:48: 921,"13-dec-24","11:25",   471,   604,  2.0, 0.0210,  .9348, 0.0210, 1.0204, 1.00, 10.831, 0.0210,  .8593, 0.0210, 1.4186, 1.00, 30.264
2024/12/13 11:42:47: 921,"13-dec-24","11:30",   460,   599,  2.0, 0.0210,  .9334, 0.0210, 1.0205, 1.00, 10.988, 0.0210,  .8552, 0.0210, 1.4186, 1.00, 30.749
2024/12/13 11:47:47: 921,"13-dec-24","11:35",   464,   580,  2.0, 0.0210,  .9319, 0.0210, 1.0203, 1.00, 11.145, 0.0210,  .8513, 0.0210, 1.4185, 1.00, 31.218
2024/12/13 11:52:47: 921,"13-dec-24","11:40",   468,   614,  2.0, 0.0210,  .9304, 0.0210, 1.0203, 1.00, 11.305, 0.0210,  .8471, 0.0210, 1.4185, 1.00, 31.714
2024/12/13 11:57:48: 921,"13-dec-24","11:45",   507,   615,  2.0, 0.0210,  .9288, 0.0210, 1.0202, 1.00, 11.477, 0.0210,  .8430, 0.0210, 1.4184, 1.00, 32.212
2024/12/13 12:02:47: 921,"13-dec-24","11:50",   552,   618,  2.0, 0.0210,  .9271, 0.0210, 1.0203, 1.00, 11.664, 0.0210,  .8389, 0.0210, 1.4184, 1.00, 32.712
2024/12/13 12:07:47: 921,"13-dec-24","11:55",   495,   600,  2.0, 0.0210,  .9256, 0.0210, 1.0203, 1.00, 11.833, 0.0210,  .8349, 0.0210, 1.4183, 1.00, 33.197
2024/12/13 12:12:47: 921,"13-dec-24","12:00",   547,   624,  2.0, 0.0210,  .9239, 0.0210, 1.0203, 1.00, 12.019, 0.0210,  .8308, 0.0210, 1.4183, 1.00, 33.702
2024/12/13 12:17:48: 921,"13-dec-24","12:05",   608,   642,  2.0, 0.0210,  .9221, 0.0210, 1.0203, 1.00, 12.225, 0.0210,  .8266, 0.0210, 1.4184, 1.00, 34.221
2024/12/13 12:22:47: 921,"13-dec-24","12:10",   563,   594,  2.0, 0.0210,  .9204, 0.0210, 1.0204, 1.00, 12.417, 0.0210,  .8228, 0.0210, 1.4184, 1.00, 34.702
2024/12/13 12:27:47: 921,"13-dec-24","12:15",   551,   567,  2.0, 0.0210,  .9187, 0.0210, 1.0204, 1.00, 12.604, 0.0210,  .8191, 0.0210, 1.4185, 1.00, 35.160
2024/12/13 12:32:47: 921,"13-dec-24","12:20",   513,   578,  2.0, 0.0210,  .9170, 0.0210, 1.0203, 1.00, 12.778, 0.0210,  .8154, 0.0210, 1.4185, 1.00, 35.628
2024/12/13 12:37:48: 921,"13-dec-24","12:25",   577,   593,  2.0, 0.0210,  .9153, 0.0210, 1.0203, 1.00, 12.974, 0.0210,  .8116, 0.0210, 1.4184, 1.00, 36.108
2024/12/13 12:42:47: 921,"13-dec-24","12:30",   537,   585,  2.0, 0.0210,  .9136, 0.0210, 1.0202, 1.00, 13.157, 0.0210,  .8079, 0.0210, 1.4184, 1.00, 36.581
2024/12/13 12:47:47: 921,"13-dec-24","12:35",   597,   607,  2.0, 0.0210,  .9118, 0.0210, 1.0202, 1.00, 13.359, 0.0210,  .8040, 0.0210, 1.4184, 1.00, 37.071
2024/12/13 12:52:48: 921,"13-dec-24","12:40",   573,   623,  2.0, 0.0210,  .9099, 0.0210, 1.0201, 1.00, 13.554, 0.0210,  .8000, 0.0210, 1.4183, 1.00, 37.575
2024/12/13 12:57:48: 921,"13-dec-24","12:45",   620,   638,  2.0, 0.0210,  .9080, 0.0210, 1.0200, 1.00, 13.765, 0.0210,  .7959, 0.0210, 1.4182, 1.00, 38.091
2024/12/13 13:02:47: 921,"13-dec-24","12:50",   609,   634,  2.0, 0.0210,  .9062, 0.0210, 1.0200, 1.00, 13.972, 0.0210,  .7919, 0.0210, 1.4182, 1.00, 38.604
2024/12/13 13:07:47: 921,"13-dec-24","12:55",   587,   615,  2.0, 0.0210,  .9044, 0.0210, 1.0200, 1.00, 14.171, 0.0210,  .7881, 0.0210, 1.4182, 1.00, 39.102
2024/12/13 13:12:47: 921,"13-dec-24","13:00",   626,   631,  2.0, 0.0210,  .9026, 0.0210, 1.0200, 1.00, 14.384, 0.0210,  .7842, 0.0210, 1.4182, 1.00, 39.612
2024/12/13 13:17:48: 921,"13-dec-24","13:05",   627,   645,  2.0, 0.0210,  .9007, 0.0210, 1.0200, 1.00, 14.597, 0.0210,  .7802, 0.0210, 1.4181, 1.00, 40.134
